0,9
0,10
0,11
0,14
0,16
0,20
0,22
0,23
0,24
1,2
1,7
1,9
1,11
1,15
1,16
1,21
1,22
1,23
2,3
2,4
2,10
2,17
2,24
2,26
3,7
3,9
3,11
3,22
4,1
4,15
4,17
4,25
4,27
5,6
5,8
5,11
5,12
6,1
6,5
6,11
6,16
6,17
6,26
7,6
7,8
7,22
7,23
7,24
8,1
8,3
8,7
8,12
8,16
8,18
8,19
8,22
9,5
9,19
9,20
10,13
10,14
10,18
10,22
11,3
11,19
11,25
11,27
12,4
12,15
12,24
13,5
13,6
13,7
13,8
13,11
13,16
13,27
14,0
14,4
14,9
14,10
14,11
14,12
14,13
14,23
14,24
14,25
14,26
15,1
15,16
15,19
15,20
15,21
16,0
16,9
16,23
16,25
17,0
17,4
17,6
17,7
17,9
17,15
17,25
17,26
18,3
18,7
18,14
18,26
19,0
19,1
19,8
19,11
19,18
19,25
20,2
20,8
20,22
21,8
21,13
21,19
21,27
22,15
22,18
22,25
23,3
23,12
23,17
23,18
23,20
24,0
24,13
24,17
24,25
24,26
25,10
25,11
25,18
25,23
25,24
25,26
26,5
26,12
26,18
26,20
26,23
27,0
27,2
27,8
27,14
27,18
