0,6
0,16
0,18
0,21
1,0
1,10
1,22
1,23
2,3
2,6
2,9
2,22
3,8
3,15
3,23
4,5
4,7
4,9
4,18
5,2
5,3
5,7
5,9
5,11
5,12
5,17
5,19
5,20
5,21
6,0
6,16
6,21
7,6
7,10
7,15
7,19
8,5
8,7
8,12
8,13
8,14
8,15
8,19
8,21
9,2
9,10
9,11
9,13
9,15
9,16
10,9
10,12
10,14
11,4
11,5
11,13
12,1
12,15
12,17
13,1
13,2
13,6
13,20
13,23
14,0
14,1
14,6
14,19
14,21
14,23
15,14
15,16
16,2
16,9
16,10
17,11
17,13
17,18
17,20
17,22
18,4
18,10
18,12
18,14
18,23
19,5
19,6
19,10
19,12
19,13
19,14
19,15
19,17
20,11
20,12
21,8
21,12
21,14
21,16
22,0
22,2
22,4
22,9
22,10
22,13
22,15
23,2
23,8
23,9
23,21
