0,1
0,2
0,10
0,13
0,19
0,30
1,4
1,14
1,20
1,28
2,0
2,7
2,13
2,16
2,21
2,25
2,28
3,0
3,18
3,20
3,22
3,27
3,28
3,29
4,6
4,13
4,14
4,18
4,19
4,25
4,30
5,7
5,8
5,18
5,26
5,31
6,8
6,15
6,17
6,19
6,21
6,28
7,1
7,13
7,24
7,28
7,30
8,2
8,3
8,15
8,17
8,19
8,22
8,23
8,24
8,28
9,1
9,8
9,10
9,11
9,12
9,13
9,15
9,17
9,19
9,22
10,1
10,2
10,4
10,5
10,21
10,26
10,30
11,0
11,1
11,3
11,14
11,20
11,31
12,0
12,3
12,7
12,10
12,15
12,27
12,31
13,4
13,5
13,22
13,24
13,27
13,28
13,30
14,0
14,2
14,13
14,17
14,24
14,25
15,0
15,16
15,22
15,24
15,26
16,7
16,10
16,13
16,15
16,19
16,22
16,24
16,27
16,30
17,5
17,6
17,9
17,14
17,18
17,23
17,30
18,2
18,5
18,26
18,27
18,30
19,2
19,3
19,14
19,26
20,2
20,7
20,8
20,12
20,13
20,16
20,25
21,4
21,9
21,13
21,24
21,31
22,4
22,10
22,13
22,16
22,18
22,20
22,24
22,27
23,4
23,8
23,19
23,26
23,27
23,29
24,1
24,9
24,17
24,23
25,9
25,14
25,16
25,18
25,19
25,28
25,31
26,11
26,13
26,21
26,23
26,28
27,18
27,19
27,22
27,26
27,28
27,30
28,0
28,8
28,15
28,21
28,26
28,29
29,0
29,12
29,16
29,27
30,17
30,20
30,23
30,28
31,1
31,5
31,10
31,13
31,16
31,20
31,27
