0,9
0,14
0,22
1,2
1,5
1,7
1,9
1,12
1,13
1,30
2,17
2,28
3,25
3,26
3,28
4,3
4,7
4,13
4,14
4,20
4,24
4,30
4,31
5,6
5,8
5,13
5,15
5,16
6,0
6,14
6,19
6,20
6,27
6,29
7,2
7,8
7,15
7,16
7,17
7,24
7,28
7,30
7,31
8,12
8,18
8,21
8,23
9,3
9,4
9,14
9,18
9,20
9,22
9,23
9,28
10,1
10,3
10,4
10,6
10,19
10,20
10,26
11,4
11,12
11,14
11,18
11,19
11,22
11,25
12,3
12,17
12,26
12,29
12,30
12,31
13,8
13,14
13,17
13,18
13,19
13,22
14,8
14,25
14,28
14,30
14,31
15,14
15,26
15,29
16,1
16,5
16,8
16,10
17,0
17,10
17,12
17,15
17,19
17,23
17,27
17,28
18,6
18,10
18,15
18,20
18,23
18,25
18,27
18,31
19,2
19,5
19,9
19,14
19,16
19,23
19,27
19,30
20,11
21,12
21,16
21,20
21,22
21,23
22,9
22,17
22,18
22,21
23,1
23,3
23,4
23,12
23,16
23,17
23,27
23,31
24,3
24,8
24,12
24,16
24,20
24,23
24,25
24,28
25,1
25,2
25,4
25,9
25,22
25,24
25,29
25,30
26,2
26,3
26,6
26,9
26,13
26,14
26,17
26,18
26,19
26,20
26,23
26,25
26,28
26,29
26,31
27,0
27,6
27,7
27,11
27,14
27,31
28,1
28,7
28,15
28,18
28,30
29,2
29,6
29,8
29,10
29,13
29,18
29,20
29,21
30,0
30,3
30,14
30,20
30,21
30,26
30,28
31,1
31,16
31,20
31,22
31,24
31,29
