99.329,87.618
17.871,34.187
41.536,75.973
21.655,80.123
57.417,85.905
79.504,98.372
97.092,41.416
77.875,27.781
11.054,82.407
58.002,55.992
98.472,68.987
69.767,93.944
88.549,65.672
26.292,31.993
96.651,10.867
56.99,24.793
105.87,79.269
12.243,15.145
89.815,89.755
73.961,59.859
88.033,53.38
25.339,47.094
14.047,47.926
73.686,70.797
37.198,51.165
9.5487,106.41
24.717,18.622
45.241,27.812
56.969,41.949
103.16,100.03
62.787,102.27
49.774,106.31
107.91,25.112
11.26,64.12
23.64,93.552
72.476,45.627
66.951,30.619
46.462,66.299
33.181,37.044
90.438,106.27
81.025,42.388
66.407,18.777
89.776,34.073
67.436,10.251
50.289,17.423
77.595,77.989
61.086,73.445
48.762,89.998
18.563,69.096
71.771,103.77
32.071,75.612
77.514,14.799
40.247,86.474
32.285,99.742
68.73,53.014
66.225,62.074
39.807,19.921
48.458,52.837
70.79,85.198
82.126,60.005
