61.414,96.536
97.9,70.594
21.787,29.78
26.214,12.182
18.694,69.644
101.97,43.446
49.063,106.43
106.83,84.683
41.67,74.238
32.417,37.551
76.018,60.785
49.159,68.264
83.052,66.353
63.179,66.357
59.182,16.259
79.957,107.62
42.645,96.654
53.469,49.343
29.773,20.565
86.287,77.379
8.9802,92.321
12.266,45.819
78.434,80.951
70.372,31.644
25.712,90.964
17.91,56.976
17.909,12.417
63.73,85.25
39.194,25.898
70.892,18.153
47.085,13.462
21.755,47
100.74,99.749
20.477,81.059
72.648,91.315
47.828,82.982
91.522,40.246
63.226,105.91
62.931,41.042
83.651,49.39
57.235,77.474
103.42,11.192
67.061,74.044
53.134,32.09
36.151,81.105
58.378,56.959
12.23,105.3
26.921,74.712
89.115,9.9257
96.415,17.428
38.366,12.619
80.175,95.78
36.595,62.366
91.897,51.326
86.811,86.03
10.156,63.984
88.082,97.611
102.37,62.916
106.8,94.415
97.965,84.259
9.8613,75.478
42.271,45.569
17.537,22.651
89.942,61.189
28.208,53.389
44.003,53.421
67.09,53.938
13.034,30.869
17.77,98.805
53.195,91.97
