72.912,81.172
72.775,53.092
62.701,37.632
82.469,26.896
44.848,70.562
86.023,16.113
100.94,85.571
56.679,51.586
52.678,38.635
89.763,87.483
89.158,61.283
43.073,101.9
70.248,66.704
28.774,38.125
92.431,27.476
30.592,25.071
30.766,51.57
51.021,26.482
98.488,105.97
37.668,39.878
50.417,58.786
16.552,34.248
56.861,65.853
104.31,62.681
11.774,96.517
21.655,80.123
57.417,85.905
79.504,98.372
97.092,41.416
11.054,82.407
98.472,68.987
69.767,93.944
96.651,10.867
105.87,79.269
12.243,15.145
60.165,17.673
14.047,47.926
9.5487,106.41
24.717,18.622
62.787,102.27
49.774,106.31
38.145,78.11
77.811,74.653
107.91,25.112
11.26,64.12
23.64,93.552
66.951,30.619
90.438,106.27
81.025,42.388
98.631,95.965
