0,1
0,9
0,18
0,19
0,23
0,28
0,34
0,36
0,38
0,40
0,41
0,46
0,54
1,6
1,16
1,19
1,27
1,54
2,9
2,13
2,14
2,18
2,39
2,48
2,50
2,55
2,56
2,57
3,6
3,11
3,13
3,19
3,20
3,22
3,25
3,33
3,34
3,37
3,38
3,43
3,45
3,51
4,1
4,9
4,22
4,29
4,31
4,32
4,33
4,38
4,42
4,43
4,47
4,49
5,0
5,4
5,6
5,19
5,32
5,42
5,47
5,56
5,59
6,2
6,17
6,29
6,36
6,38
6,43
6,47
6,49
6,55
6,57
7,0
7,1
7,3
7,15
7,16
7,20
7,22
7,39
7,40
7,59
8,5
8,24
8,30
8,40
8,44
8,51
9,2
9,21
9,22
9,29
9,35
9,38
9,47
9,48
9,49
9,51
9,53
9,54
10,0
10,4
10,8
10,14
10,21
10,25
10,33
10,40
10,42
10,43
10,44
10,52
10,54
10,56
11,2
11,6
11,14
11,21
11,23
11,26
11,31
11,36
11,38
11,42
11,45
11,48
11,58
12,2
12,10
12,15
12,16
12,17
12,20
12,24
12,26
12,34
12,36
12,39
12,40
12,41
12,48
12,51
12,52
12,57
12,59
13,0
13,14
13,15
13,20
13,22
13,24
13,36
13,55
14,1
14,5
14,6
14,9
14,11
14,23
14,25
14,28
14,29
14,32
14,36
14,37
14,46
14,49
14,53
14,54
14,57
15,2
15,4
15,6
15,9
15,14
15,24
15,25
15,29
15,36
15,38
15,41
15,46
15,48
15,54
15,59
16,0
16,12
16,15
16,17
16,19
16,20
16,29
16,48
16,56
16,58
17,0
17,7
17,13
17,21
17,30
17,36
17,43
17,45
17,50
17,53
17,55
18,6
18,14
18,26
18,28
18,30
18,48
18,49
18,50
18,56
19,0
19,15
19,21
19,26
19,27
19,29
19,37
19,38
19,49
19,50
19,52
19,56
19,59
20,0
20,8
20,10
20,19
20,25
20,26
20,27
20,28
20,38
20,40
20,48
20,50
21,0
21,3
21,6
21,20
21,24
21,25
21,31
21,32
21,42
21,49
21,53
21,55
22,6
22,10
22,13
22,21
22,25
22,27
22,28
22,30
22,31
22,32
22,33
22,51
22,57
22,59
23,3
23,7
23,8
23,12
23,20
23,24
23,26
23,27
23,30
23,37
23,38
23,43
23,45
23,47
23,58
24,1
24,10
24,11
24,17
24,22
24,25
24,32
24,38
24,40
24,50
24,53
24,57
24,58
24,59
25,3
25,8
25,32
25,37
25,50
25,54
25,55
26,2
26,32
26,34
26,38
26,57
27,3
27,10
27,17
27,18
27,34
27,37
27,38
27,45
27,46
27,47
28,1
28,3
28,5
28,11
28,12
28,13
28,19
28,23
28,34
28,38
28,40
28,42
28,45
28,53
28,54
29,4
29,7
29,10
29,13
29,19
29,21
29,30
29,31
29,42
29,46
29,51
29,54
29,59
30,4
30,7
30,8
30,12
30,16
30,17
30,20
30,25
30,29
30,33
30,35
30,38
30,39
30,44
30,46
30,57
30,59
31,1
31,9
31,17
31,19
31,23
31,29
31,35
31,48
31,50
31,52
31,53
31,54
32,5
32,19
32,23
32,28
32,29
32,30
32,39
32,46
32,47
32,50
32,55
32,56
32,57
33,0
33,1
33,2
33,5
33,7
33,13
33,19
33,37
33,41
34,0
34,2
34,6
34,8
34,9
34,22
34,30
34,31
34,32
34,39
34,52
34,53
34,55
34,57
35,0
35,1
35,4
35,11
35,23
35,43
35,47
35,49
35,57
36,3
36,10
36,12
36,18
36,28
36,29
36,35
36,37
36,39
36,40
36,41
36,45
36,53
36,58
37,5
37,7
37,20
37,27
37,34
37,46
37,49
37,57
38,2
38,4
38,5
38,7
38,23
38,27
38,32
38,40
38,41
38,45
38,55
39,13
39,22
39,23
39,29
39,49
39,52
39,54
39,55
39,58
40,3
40,8
40,25
40,31
40,35
40,37
40,39
40,42
41,2
41,3
41,4
41,10
41,32
41,36
41,39
41,44
41,52
41,58
42,0
42,4
42,13
42,15
42,16
42,19
42,20
42,23
42,36
42,37
42,39
42,40
42,43
42,45
42,51
42,55
42,58
42,59
43,6
43,11
43,21
43,30
43,31
43,47
43,49
43,53
43,55
43,56
43,58
43,59
44,6
44,7
44,9
44,18
44,21
44,28
44,29
44,37
44,39
44,42
44,50
44,53
44,55
45,2
45,6
45,9
45,19
45,26
45,39
45,42
45,52
45,59
46,0
46,4
46,12
46,14
46,26
46,27
46,32
46,38
46,39
46,44
46,45
46,50
46,54
46,55
47,3
47,9
47,13
47,17
47,18
47,22
47,26
47,31
47,33
47,35
47,42
47,44
47,45
47,46
48,3
48,4
48,9
48,18
48,22
48,23
48,27
48,28
48,35
48,37
48,44
48,45
48,56
48,57
49,3
49,8
49,11
49,12
49,25
49,26
49,27
49,28
49,30
49,34
49,39
49,46
49,48
50,2
50,8
50,16
50,25
50,38
50,53
50,56
50,58
51,0
51,3
51,5
51,8
51,10
51,11
51,12
51,13
51,17
51,20
51,21
51,22
51,29
51,30
51,34
51,55
51,59
52,13
52,15
52,28
52,33
52,35
52,38
52,43
52,46
53,2
53,9
53,10
53,18
53,24
53,26
53,34
53,37
53,39
53,40
53,48
53,52
53,58
54,4
54,5
54,10
54,12
54,15
54,22
54,23
54,30
54,39
54,41
54,48
54,49
54,51
55,0
55,1
55,8
55,10
55,14
55,22
55,29
55,37
55,44
55,48
55,49
55,56
55,59
56,0
56,7
56,32
56,41
56,48
56,49
56,55
57,1
57,5
57,6
57,7
57,8
57,12
57,16
57,17
57,27
57,28
57,30
57,33
57,37
57,48
57,50
57,51
57,52
57,53
58,11
58,12
58,14
58,15
58,22
58,23
58,29
58,36
58,45
58,46
58,47
58,48
58,54
59,1
59,9
59,11
59,14
59,26
59,27
59,36
59,42
59,52
59,53
59,57
