0,4
0,5
0,10
1,9
1,10
1,16
2,5
2,21
2,22
3,14
3,18
4,1
4,2
4,3
4,7
4,8
4,10
4,16
4,17
4,18
4,22
5,15
5,18
6,5
6,9
6,13
6,20
7,2
7,4
7,22
8,3
8,5
8,9
8,21
9,1
9,5
9,6
9,8
9,19
9,21
10,3
10,8
10,17
10,21
10,23
11,0
11,2
11,4
11,5
11,12
11,14
11,20
11,21
12,5
12,13
12,14
12,19
12,23
13,1
13,9
13,10
13,15
13,23
14,3
14,12
14,16
14,19
15,7
15,13
16,11
16,13
16,17
17,0
17,1
17,3
17,6
17,15
17,18
18,1
18,4
18,9
18,12
18,14
18,21
18,22
19,0
19,1
19,17
19,18
20,3
20,7
20,8
20,14
21,0
21,7
21,8
21,9
21,11
21,14
22,0
22,5
22,6
22,10
22,19
23,3
23,7
23,10
23,11
23,17
23,20
