0,17
0,25
0,34
0,35
1,4
1,9
1,21
1,29
1,37
2,4
2,8
2,9
2,20
2,21
2,28
2,30
2,32
2,44
3,7
3,10
3,14
3,18
3,22
3,23
3,36
3,41
4,8
4,23
4,24
4,28
4,29
4,30
4,33
4,36
4,37
5,1
5,9
5,11
5,16
5,19
5,22
5,24
5,25
5,36
5,41
5,43
6,8
6,10
6,13
6,20
6,23
6,28
6,36
6,39
6,44
7,1
7,19
7,21
7,24
7,25
7,28
7,30
7,35
7,40
7,41
8,25
8,26
8,29
8,30
8,34
8,35
8,36
8,38
8,39
9,8
9,10
9,15
9,19
9,21
9,26
9,29
9,32
9,36
9,40
9,41
9,44
10,0
10,4
10,9
10,27
10,28
10,31
10,34
10,39
10,43
11,1
11,7
11,9
11,19
11,21
11,22
11,32
11,39
11,41
12,5
12,6
12,7
12,8
12,10
12,17
12,20
12,23
12,42
12,43
13,3
13,4
13,22
13,29
13,31
13,33
13,39
13,43
13,44
14,2
14,10
14,12
14,15
14,16
14,24
14,25
14,40
15,5
15,6
15,14
15,26
15,32
15,35
15,37
16,5
16,7
16,19
16,25
16,31
16,36
16,38
16,40
16,42
16,44
17,0
17,3
17,8
17,11
17,15
17,16
17,22
17,28
17,29
17,34
17,36
17,37
17,38
17,42
18,0
18,2
18,3
18,5
18,20
18,22
18,33
18,37
18,39
18,42
19,29
19,32
20,7
20,16
20,25
20,31
20,40
20,41
21,1
21,7
21,11
21,15
21,17
21,19
21,26
21,27
21,36
21,38
22,0
22,2
22,7
22,14
22,16
22,19
22,25
22,27
22,28
22,33
22,38
22,40
22,43
23,2
23,13
23,17
23,20
23,28
23,43
24,4
24,18
24,23
24,25
24,27
24,28
24,37
24,41
25,15
25,19
25,27
25,28
25,38
25,42
25,43
26,0
26,5
26,7
26,11
26,13
26,15
26,19
26,29
26,38
27,3
27,6
27,9
27,17
27,21
27,22
27,28
27,31
27,32
27,35
27,40
28,0
28,3
28,6
28,8
28,16
28,17
28,29
29,1
29,9
29,16
29,19
29,23
29,27
29,32
29,37
29,38
30,6
30,7
30,9
30,20
30,23
30,27
30,37
30,43
31,4
31,8
31,21
31,24
31,25
31,29
31,37
31,39
31,40
31,41
31,43
32,3
32,6
32,9
32,17
32,26
32,34
32,39
32,41
32,42
33,1
33,4
33,5
33,23
33,24
33,27
33,28
33,31
33,35
33,38
33,40
34,0
34,1
34,12
34,15
34,16
34,33
34,42
35,2
35,5
35,9
35,13
35,15
35,21
35,34
35,37
35,41
36,2
36,3
36,4
36,7
36,22
36,25
36,28
36,33
36,44
37,2
37,4
37,5
37,6
37,8
37,24
37,26
37,29
37,35
38,0
38,3
38,7
38,8
38,13
38,14
38,16
38,17
38,22
38,25
38,26
38,33
38,36
38,37
39,1
39,8
39,9
39,11
39,12
39,16
39,27
39,33
39,43
40,3
40,12
40,23
40,25
40,30
40,33
40,42
41,0
41,9
41,14
41,21
41,34
41,37
41,43
42,6
42,10
42,13
42,18
42,20
42,24
42,35
42,43
42,44
43,1
43,2
43,9
43,19
43,22
43,27
43,39
43,41
43,42
44,1
44,6
44,21
44,22
44,24
44,28
44,34
44,39
