0,1
0,12
0,14
0,17
0,22
0,25
1,0
1,2
1,3
1,4
1,10
1,13
1,15
1,19
1,24
2,3
2,5
2,7
2,9
2,12
2,14
2,20
2,21
2,26
3,5
3,6
3,7
3,23
3,29
4,1
4,8
4,9
4,10
4,13
4,22
4,24
5,11
5,22
5,23
5,25
5,27
6,22
6,25
6,29
7,18
7,20
7,21
7,23
7,28
7,29
8,13
8,15
8,19
9,7
9,26
9,27
10,0
10,5
10,14
10,15
10,17
10,22
10,27
11,0
11,1
11,17
11,26
12,1
12,3
13,2
13,3
13,5
13,11
13,12
13,15
13,19
13,23
14,0
14,7
14,21
14,24
14,29
15,2
15,5
15,7
15,8
15,11
15,19
15,20
15,22
16,0
16,2
16,10
16,13
16,21
16,25
16,27
17,0
17,3
17,7
17,9
17,13
17,16
17,20
18,24
18,26
18,28
19,7
19,13
19,18
19,23
19,28
20,9
20,18
21,4
21,8
21,13
21,15
21,16
21,19
21,23
21,24
21,26
21,27
22,6
22,13
22,15
22,18
22,24
22,28
22,29
23,1
23,8
23,10
23,11
23,12
23,17
23,19
23,25
24,2
24,3
24,16
24,19
24,22
25,0
25,4
26,2
26,16
26,18
26,23
26,24
26,25
27,5
27,6
27,7
27,10
27,17
27,18
27,25
28,1
28,2
28,7
28,9
28,14
28,18
28,19
28,21
28,27
28,29
29,0
29,11
29,12
29,26
29,27
