0,14
0,20
0,21
0,31
0,33
0,34
0,35
0,36
0,42
1,0
1,7
1,10
1,12
1,14
1,15
1,17
1,27
1,35
1,40
2,10
2,14
2,17
2,18
2,22
2,30
2,33
2,38
2,43
3,10
3,11
3,12
3,17
3,21
3,25
3,30
3,31
3,32
3,38
3,39
4,6
4,10
4,11
4,14
4,26
4,28
4,32
4,44
5,1
5,4
5,9
5,13
5,16
5,19
5,32
5,36
5,37
6,3
6,8
6,15
6,23
6,32
6,38
7,3
7,16
7,22
7,23
7,33
7,35
7,36
8,6
8,20
8,28
8,30
8,33
8,37
8,41
9,5
9,6
9,8
9,18
9,23
9,29
9,35
9,37
9,39
9,42
9,44
10,2
10,6
10,7
10,34
10,35
10,38
10,39
10,41
10,44
11,8
11,10
11,19
11,38
11,39
12,1
12,2
12,3
12,5
12,17
12,18
12,23
12,25
12,33
12,37
12,40
12,44
13,0
13,22
13,25
13,27
13,30
13,32
13,37
14,4
14,24
14,33
14,34
15,2
15,5
15,8
15,9
15,14
15,25
15,26
15,33
15,38
15,41
15,43
16,17
16,22
16,39
16,44
17,2
17,7
17,10
17,13
17,14
17,16
17,26
17,28
17,36
17,42
18,12
18,15
18,19
18,20
18,21
18,22
18,27
18,28
18,29
18,32
18,44
19,4
19,9
19,11
19,16
19,18
19,24
19,27
19,30
19,37
19,40
19,41
20,0
20,1
20,9
20,10
20,15
20,17
20,19
20,36
21,1
21,2
21,5
21,10
21,12
21,13
21,15
21,17
21,24
21,33
21,36
21,42
21,44
22,0
22,10
22,12
22,15
22,16
22,19
22,20
22,21
22,25
22,31
22,33
22,34
22,39
23,2
23,11
23,12
23,24
23,33
23,35
23,38
23,40
23,42
24,0
24,1
24,9
24,11
24,14
24,20
24,22
24,23
24,27
25,4
25,8
25,23
25,36
25,37
25,43
25,44
26,2
26,17
26,20
26,23
26,25
26,28
26,29
26,32
26,42
27,3
27,7
27,11
27,13
27,20
27,26
27,30
27,43
28,0
28,3
28,9
28,26
29,1
29,6
29,11
29,16
29,20
29,23
29,32
29,35
29,36
29,42
30,2
30,13
30,17
30,21
30,23
30,26
30,33
30,36
31,14
31,21
31,27
31,35
31,40
31,42
32,1
32,11
32,14
32,21
32,25
32,26
32,28
32,35
32,41
33,5
33,20
33,21
33,24
33,30
33,35
33,41
33,44
34,2
34,4
34,11
34,12
34,22
34,25
34,38
34,40
35,3
35,8
35,16
35,27
35,29
35,33
36,2
36,4
36,14
36,31
36,41
37,4
37,5
37,7
37,13
37,14
37,16
37,17
37,20
37,23
37,28
37,32
37,33
37,34
37,38
37,39
38,3
38,5
38,13
38,15
38,23
38,28
38,33
38,34
38,39
38,42
39,0
39,6
39,13
39,16
39,23
39,24
39,28
39,29
39,31
39,36
39,40
39,43
40,6
40,9
40,11
40,16
40,18
40,19
40,30
40,32
40,34
40,43
40,44
41,1
41,12
41,19
41,30
41,36
41,39
41,43
42,3
42,11
42,14
42,21
42,22
42,25
42,26
42,27
42,28
42,43
42,44
43,3
43,6
43,8
43,15
43,19
43,25
43,27
43,30
43,36
44,2
44,4
44,17
44,23
44,32
44,33
44,36
44,38
44,40
44,42
