0,28
1,12
1,19
1,42
2,16
2,25
2,28
3,11
3,13
4,20
4,32
4,41
5,18
5,21
5,22
5,36
5,42
6,3
6,20
6,43
7,1
7,29
7,40
7,44
8,7
8,20
8,31
9,10
9,40
10,43
11,0
11,15
11,33
12,9
12,14
12,18
12,23
12,35
13,0
13,37
14,3
14,24
14,35
15,4
15,11
15,30
16,13
16,23
16,36
17,9
17,10
17,42
18,41
19,9
19,24
19,25
19,28
19,34
19,43
20,25
20,39
21,5
21,8
21,32
21,34
22,12
22,26
22,33
22,36
22,40
23,19
23,36
23,39
24,0
24,14
24,20
24,34
25,14
25,35
25,42
26,44
27,7
27,29
27,35
28,10
28,18
28,19
28,42
29,2
29,11
29,41
30,17
30,22
30,43
31,3
31,11
31,27
31,34
32,5
32,11
32,17
33,0
33,27
33,29
34,3
34,29
35,4
35,6
35,22
35,23
35,24
35,30
35,41
36,6
36,11
36,25
37,11
37,16
37,33
38,0
38,11
38,19
38,35
39,38
39,44
40,15
40,22
40,34
41,35
41,36
42,16
42,26
42,34
43,7
43,15
43,18
43,27
44,14
44,38
