0,11
0,18
0,21
0,24
0,26
0,29
1,10
1,16
1,24
1,25
2,3
2,16
3,2
3,4
3,18
3,23
3,24
4,15
4,20
4,21
4,27
5,17
5,29
6,2
6,7
6,13
6,21
7,19
7,28
8,3
8,5
8,7
8,14
8,19
9,0
9,8
9,11
9,12
9,13
9,15
10,1
10,6
10,9
10,19
10,20
10,23
10,29
11,2
11,3
11,15
11,20
11,25
12,0
12,16
12,19
12,21
13,1
13,16
13,24
13,27
14,0
14,1
14,8
14,17
14,20
15,0
15,16
15,25
16,1
16,6
16,14
16,15
16,26
16,29
17,15
17,25
18,5
18,6
18,8
18,23
19,5
19,6
19,17
19,24
20,1
20,14
20,15
20,23
20,25
21,1
21,7
21,14
21,18
21,19
21,24
21,27
22,3
22,4
22,11
22,14
22,21
23,26
23,28
23,29
24,2
24,12
24,15
25,2
25,3
25,10
25,12
25,19
26,8
26,13
26,15
26,20
26,22
27,15
27,16
27,18
27,20
28,9
28,12
28,15
28,27
29,5
29,10
29,14
29,18
29,25
29,27
