0,1
0,13
0,20
0,23
1,0
1,2
1,3
1,6
1,8
1,18
2,3
2,10
2,14
2,19
2,21
3,2
3,5
3,14
3,20
3,26
4,8
4,15
4,17
4,18
4,20
5,1
5,6
5,8
5,21
5,22
6,15
6,26
7,2
7,22
8,2
8,5
8,12
8,17
8,21
8,26
9,7
9,8
9,11
9,16
9,19
9,20
9,24
10,9
10,20
11,0
11,3
11,16
11,19
12,2
12,3
12,6
12,17
12,18
12,20
13,3
13,9
13,15
13,19
13,24
14,1
14,3
14,16
14,20
14,21
15,2
15,9
15,16
16,4
16,10
17,12
17,14
17,18
18,11
18,13
18,27
19,2
19,11
20,10
20,19
21,0
21,3
21,12
21,20
21,25
21,27
22,3
22,21
22,27
23,5
23,17
23,21
23,24
24,6
24,20
25,2
25,4
25,5
25,15
25,18
25,20
25,22
26,7
26,19
27,1
27,2
27,8
27,14
27,22
