0,1
0,2
0,3
0,5
0,15
0,16
0,18
0,22
0,24
0,29
0,30
1,4
1,8
1,15
1,18
1,21
1,23
1,27
2,7
2,12
2,14
2,17
2,26
2,35
2,37
3,10
3,22
3,28
4,3
4,5
4,14
4,15
4,22
4,34
5,6
5,8
5,9
5,19
5,26
5,35
6,3
6,9
6,10
6,12
6,18
6,20
6,26
6,27
6,35
7,20
7,22
7,33
7,36
8,1
8,2
8,6
8,11
8,16
8,20
8,37
9,12
9,22
9,25
9,29
10,4
10,6
10,9
10,15
10,19
10,23
10,39
11,19
11,32
11,39
12,0
12,1
12,2
12,8
12,26
12,37
13,2
13,4
13,11
13,16
13,30
13,36
14,0
14,10
14,15
14,23
15,1
15,3
15,11
15,13
15,21
15,29
15,33
15,35
16,2
16,9
16,10
16,11
16,21
16,34
17,10
17,19
17,25
17,28
17,30
17,38
18,3
18,5
18,25
18,28
18,34
19,11
19,13
19,14
19,15
19,23
19,35
19,36
20,1
20,5
20,18
20,27
20,31
20,36
21,2
21,4
21,24
21,25
21,37
22,9
22,12
22,26
22,27
22,28
22,38
23,8
23,13
23,18
23,22
23,33
23,35
24,11
24,17
24,20
24,23
24,30
25,0
25,5
25,13
25,14
25,15
25,18
25,32
26,5
26,15
26,24
26,25
26,33
26,34
27,3
27,20
27,26
28,0
28,7
28,20
28,37
29,2
29,7
29,15
29,18
29,27
29,28
29,37
29,38
30,2
30,8
30,12
30,15
30,21
30,24
31,0
31,3
31,32
32,3
32,7
32,8
32,9
32,27
32,30
32,36
32,37
33,7
33,11
33,14
33,36
33,38
33,39
34,0
34,4
34,6
34,14
34,17
34,30
34,35
34,39
35,0
35,12
35,18
35,19
35,28
36,3
36,8
36,9
36,13
36,26
36,28
37,0
37,8
37,22
37,23
37,25
37,31
37,35
38,4
38,14
38,27
39,23
39,34
39,35
39,38
