0,1
0,4
0,21
1,9
1,16
1,20
1,22
2,3
2,8
2,18
2,25
3,9
3,14
3,15
4,7
4,10
4,17
4,20
4,22
5,0
5,6
6,0
6,17
6,26
7,2
7,19
7,24
8,3
8,7
8,18
8,21
8,26
8,27
9,0
9,10
9,17
9,21
9,22
9,27
10,5
10,21
10,23
11,1
11,23
11,25
11,26
11,27
12,0
12,1
12,2
12,15
12,17
12,20
12,21
13,19
14,2
14,6
14,16
14,18
15,5
15,12
15,20
15,27
16,5
16,11
17,11
17,18
17,22
18,7
18,10
18,24
18,25
18,27
19,3
19,6
19,9
19,10
19,14
20,0
20,4
20,8
20,9
20,10
20,26
21,1
21,5
21,11
21,14
21,17
21,19
22,6
22,8
22,9
22,20
22,27
23,13
23,18
23,19
23,22
24,23
24,26
25,3
25,10
25,14
25,17
26,6
26,10
26,12
26,16
26,25
27,2
27,19
27,20
